2033,933005362,TERRAIN DE PROXIMITÉ BAQUET,Terrain de Proximité Baquet,93071,93270,0,NULL,NULL,NULL,ALLEE,NULL,KILIAN,12,122,"Aire de jeux à caractère sportif, Terrain de proximité",NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,930000068,NULL,930004303,O,N,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:26:11.000Z
2034,752003008,TEP DES AMANDIERS,TEP des Amandiers,75120,75020,21,NULL,NULL,NULL,RUE,NULL,AMANDIERS,12,122,Terrain d'éducation physique - Plateau d'évolution,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750001537,750000020,750003318,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:32:28.000Z
2035,943002775,PISCINE PLEIN SOLEIL,Piscine Plein Soleil,94071,94370,29,NULL,NULL,NULL,AVENUE,NULL,FORT,12,123,Piscine (regroupement à voir avec Bassin-école),NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,940000123,NULL,940010534,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:24:33.000Z
2036,923004762,GYMNASE,Gymnase,92077,92410,12,NULL,NULL,NULL,RUE,DE,SEVRES,12,123,Gymnase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,920000042,NULL,920006565,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:26:11.000Z
2037,923005767,TENNIS CLUB,Tennis Club,92051,92200,23,NULL,NULL,NULL,BOULEVARD,NULL,GENERAL KOENIG,12,122,Terrains de tennis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,920000149,NULL,0,O,O,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:25:07.000Z
2038,943005147,COMPLEXE SPORTIF DES 4 SAULES,Complexe Sportif des 4 Saules,94070,94440,0,NULL,NULL,NULL,VOIE,AUX,VACHES,12,123,Salle de sports,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,940000129,NULL,0,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:33:42.000Z
2039,752002960,TEP CANDIE,TEP Candie,75111,75011,18,NULL,NULL,NULL,PASSAGE,NULL,SAINT-BERNARD,12,122,Terrain d'éducation physique - Plateau d'évolution,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750001537,750000011,750001192,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:31:53.000Z
2040,943004135,SQUARE DE LATTRE DE TASSIGNY,Square de Lattre de Tassigny,94015,94360,3,NULL,NULL,NULL,RUE,DE,NOISY,12,122,Terrains de boules,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,940000193,NULL,940004133,O,O,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:34:18.000Z
2041,933005299,GYMNASE EX-POMPIERS,Gymnase Ex-pompiers,93070,93400,5,NULL,NULL,NULL,RUE,NULL,AMPERE,12,123,Gymnase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,930000075,NULL,930013159,O,N,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:23:28.000Z
2042,753000552,MINI TERRAIN SQUARE ROBERT BAJAC,Mini terrain Square Robert Bajac,75113,75013,8,NULL,NULL,NULL,RUE,DU,DOCTEUR BOURNEVILLE,12,122,12225,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750001537,750000013,750001442,O,N,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:36:45.000Z
2043,752003113,TERRAIN DE GOLF,Terrain de Golf,75116,75016,0,NULL,NULL,NULL,NULL,NULL,BAGATELLE,12,122,Terrain de golf,O,M,NULL,NULL,NULL,NULL,NULL,8,O,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750001537,750000016,750003410,N,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:32:28.000Z
2044,923003411,TENNIS CLUB ARSENAL,Tennis Club Arsenal,92020,92320,13,NULL,NULL,NULL,RUE,DE,BAGNEUX,12,122,Terrains de tennis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,920000049,NULL,920004948,O,O,N,NULL,NULL,NULL,BDPPC,2016-06-08T14:27:14.000Z
2045,752010739,SALLE DE SPORT REIMS BOXE,Salle de Sport Reims Boxe,75117,75017,32,NULL,NULL,NULL,BOULEVARD,NULL,REIMS,12,123,Salle de sports,O,M,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,10,NULL,11,NULL,NULL,NULL,750001537,750000017,750002525,O,O,O,NULL,NULL,NULL,BDPPC,2016-06-08T14:28:49.000Z
